
  +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
  +  SHELXD 2013/2     MACROMOLECULAR DIRECT AND PATTERSON METHODS  +
  +  Copyright(c) George M. Sheldrick 2000-2013  Multi-CPU version  +
  +  fae_kappa_fa               started at 10:54:48 on 13 Mar 2017  +
  +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 12 threads running in parallel on 12 CPUs

 Read instructions and process reflection data
 =============================================
 SHEL  dmax  999.00   dmin   3.00
 MIND  mdis -1.000   mdeq  2.200
 FRES  res  2.5
 SEED  nrand      1
 PATS  np  100   npt    99999   nf     5
 PSMF  pres  2.5   psfac  0.340
 FIND  na    16   ncy      20
 DSUL  nss    0   dss 2.030
 TANG  ftan -0.900   fex 0.400
 NTPR  ntpr   100
 SKIP  min2   0.0
 ESEL  Emin   1.500   I/sigI 0.500
 WEED  fro  0.000
 CCWT  g   0.010
 WEAK  wwk   1.000
 MAGI  wd   0.000   d1   5.200   d2   6.500
 NCS   ncs  0   wn   5.000   tol   0.500
 NTRY  ntry      1000
 ===============================================================================
  13008 unique data with d > 3.00A,  mean(I/sigma) =  1.73,  mean|E^2-1| = 0.937
 Try    711, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    712, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    713, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    714, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    715, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    716, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    717, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    718, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    719, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    720, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    721, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    722, CPU11, CC All/Weak 13.5 /  3.9, CFOM 17.4, best 89.6, PATFOM   2.31
 Try    723, CPU 4, CC All/Weak 15.5 /  5.4, CFOM 21.0, best 89.6, PATFOM   2.11
 Try    724, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    725, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    726, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    727, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    728, CPU 1, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.68
 Try    729, CPU12, CC All/Weak 25.8 / 11.2, CFOM 37.0, best 89.6, PATFOM   2.87
 Try    730, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    731, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    732, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    733, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    734, CPU10, CC All/Weak 15.1 /  4.7, CFOM 19.8, best 89.6, PATFOM   1.89
 Try    735, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    736, CPU 7, CC All/Weak 34.8 / 18.7, CFOM 53.4, best 89.6, PATFOM   3.50
 Try    737, CPU 4, CC All/Weak 16.5 /  3.6, CFOM 20.1, best 89.6, PATFOM   1.71
 Try    738, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    739, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    740, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    741, CPU 3, CC All/Weak 21.7 /  7.8, CFOM 29.5, best 89.6, PATFOM   2.32
 Try    742, CPU 2, CC All/Weak 35.5 / 18.7, CFOM 54.2, best 89.6, PATFOM   3.67
 Try    743, CPU 9, CC All/Weak 15.7 /  4.3, CFOM 20.0, best 89.6, PATFOM   1.78
 Try    744, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    745, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    746, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    747, CPU 7, CC All/Weak 18.9 /  4.9, CFOM 23.8, best 89.6, PATFOM   2.11
 Try    748, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    749, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    750, CPU12, CC All/Weak 16.2 /  4.1, CFOM 20.3, best 89.6, PATFOM   1.88
 Try    751, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    752, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    753, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    754, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    755, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    756, CPU 7, CC All/Weak 14.8 /  4.3, CFOM 19.1, best 89.6, PATFOM   2.17
 Try    757, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    758, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    759, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    760, CPU 5, CC All/Weak 32.6 / 16.5, CFOM 49.1, best 89.6, PATFOM   3.88
 Try    761, CPU 1, CC All/Weak 14.0 /  3.5, CFOM 17.5, best 89.6, PATFOM   1.97
 Try    762, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    763, CPU12, CC All/Weak 20.3 /  5.9, CFOM 26.3, best 89.6, PATFOM   2.08
 Try    764, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    765, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    766, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    767, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    768, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    769, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    770, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    771, CPU 1, CC All/Weak 12.7 /  2.4, CFOM 15.2, best 89.6, PATFOM   1.98
 Try    772, CPU 8, CC All/Weak 13.0 /  4.2, CFOM 17.2, best 89.6, PATFOM   2.02
 Try    773, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    774, CPU 3, CC All/Weak 18.3 /  3.6, CFOM 21.9, best 89.6, PATFOM   1.75
 Try    775, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    776, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    777, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    778, CPU12, CC All/Weak 15.2 /  2.6, CFOM 17.8, best 89.6, PATFOM   1.99
 Try    779, CPU11, CC All/Weak 16.1 /  4.2, CFOM 20.3, best 89.6, PATFOM   2.12
 Try    780, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    781, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    782, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    783, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    784, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    785, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    786, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    787, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    788, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    789, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    790, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    791, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    792, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    793, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    794, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    795, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    796, CPU 3, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.68
 Try    797, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    798, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    799, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    800, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    801, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    802, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    803, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    804, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    805, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    806, CPU10, CC All/Weak 14.9 /  3.8, CFOM 18.7, best 89.6, PATFOM   2.01
 Try    807, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    808, CPU 1, CC All/Weak 16.3 /  3.6, CFOM 19.9, best 89.6, PATFOM   2.07
 Try    809, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    810, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    811, CPU 3, CC All/Weak 14.9 /  4.2, CFOM 19.1, best 89.6, PATFOM   1.98
 Try    812, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    813, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    814, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    815, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    816, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    817, CPU10, CC All/Weak 14.4 /  2.5, CFOM 16.8, best 89.6, PATFOM   1.83
 Try    818, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    819, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    820, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    821, CPU 7, CC All/Weak 15.5 /  2.0, CFOM 17.6, best 89.6, PATFOM   2.15
 Try    822, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    823, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    824, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    825, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    826, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    827, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    828, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    829, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    830, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    831, CPU10, CC All/Weak 16.7 /  4.1, CFOM 20.8, best 89.6, PATFOM   1.84
 Try    832, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    833, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    834, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    835, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    836, CPU 1, CC All/Weak 14.0 /  3.0, CFOM 16.9, best 89.6, PATFOM   2.07
 Try    837, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    838, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    839, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    840, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    841, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    842, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    843, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    844, CPU 7, CC All/Weak 33.3 / 17.6, CFOM 50.9, best 89.6, PATFOM   3.37
 Try    845, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    846, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    847, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    848, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    849, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    850, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    851, CPU 9, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    852, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    853, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    854, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    855, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    856, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    857, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    858, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    859, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    860, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    861, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    862, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    863, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    864, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    865, CPU 8, CC All/Weak 15.3 /  2.6, CFOM 17.9, best 89.6, PATFOM   1.59
 Try    866, CPU11, CC All/Weak 15.5 /  5.5, CFOM 21.0, best 89.6, PATFOM   1.99
 Try    867, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    868, CPU10, CC All/Weak 19.2 /  5.7, CFOM 24.8, best 89.6, PATFOM   1.90
 Try    869, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    870, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    871, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    872, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    873, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    874, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    875, CPU 4, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    876, CPU11, CC All/Weak 17.3 /  6.2, CFOM 23.6, best 89.6, PATFOM   1.93
 Try    877, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    878, CPU 5, CC All/Weak 15.9 /  4.2, CFOM 20.1, best 89.6, PATFOM   1.69
 Try    879, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    880, CPU 6, CC All/Weak 33.8 / 17.9, CFOM 51.7, best 89.6, PATFOM   3.59
 Try    881, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    882, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    883, CPU12, CC All/Weak 53.0 / 32.8, CFOM 85.8, best 89.6, PATFOM  11.60
 Try    884, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    885, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    886, CPU 7, CC All/Weak 20.5 /  6.5, CFOM 27.0, best 89.6, PATFOM   2.44
 Try    887, CPU 9, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    888, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    889, CPU11, CC All/Weak 28.6 / 13.6, CFOM 42.2, best 89.6, PATFOM   2.53
 Try    890, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    891, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    892, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    893, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    894, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    895, CPU 8, CC All/Weak 33.8 / 18.8, CFOM 52.6, best 89.6, PATFOM   3.42
 Try    896, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    897, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    898, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    899, CPU 3, CC All/Weak 14.7 /  3.2, CFOM 17.9, best 89.6, PATFOM   1.96
 Try    900, CPU11, CC All/Weak 15.8 /  4.3, CFOM 20.1, best 89.6, PATFOM   1.58
 Try    901, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    902, CPU12, CC All/Weak 33.6 / 17.7, CFOM 51.3, best 89.6, PATFOM   3.45
 Try    903, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    904, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    905, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    906, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    907, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    908, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    909, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    910, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    911, CPU 3, CC All/Weak 15.0 /  2.9, CFOM 17.9, best 89.6, PATFOM   1.78
 Try    912, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    913, CPU 5, CC All/Weak 15.0 /  3.9, CFOM 18.9, best 89.6, PATFOM   2.14
 Try    914, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    915, CPU12, CC All/Weak 14.9 /  4.6, CFOM 19.5, best 89.6, PATFOM   1.82
 Try    916, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    917, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    918, CPU 9, CC All/Weak 55.2 / 34.2, CFOM 89.5, best 89.6, PATFOM  12.66
 Try    919, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    920, CPU 4, CC All/Weak 15.9 /  4.6, CFOM 20.5, best 89.6, PATFOM   2.13
 Try    921, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    922, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    923, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    924, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    925, CPU 1, CC All/Weak 34.0 / 19.0, CFOM 53.0, best 89.6, PATFOM   3.53
 Try    926, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    927, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    928, CPU 8, CC All/Weak 35.1 / 18.5, CFOM 53.7, best 89.6, PATFOM   3.85
 Try    929, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    930, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    931, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    932, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    933, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    934, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    935, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    936, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    937, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    938, CPU11, CC All/Weak 16.6 /  3.2, CFOM 19.8, best 89.6, PATFOM   2.66
 Try    939, CPU12, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    940, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    941, CPU 8, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    942, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    943, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    944, CPU 2, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    945, CPU 6, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    946, CPU 4, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    947, CPU 1, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    948, CPU 5, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    949, CPU 7, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    950, CPU11, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    951, CPU 9, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.65
 Try    952, CPU10, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    953, CPU 3, CC All/Weak 55.3 / 34.2, CFOM 89.6, best 89.6, PATFOM  12.62
 Try    954, CPU12, CC All/Weak 14.6 /  2.4, CFOM 17.0, best 89.6, PATFOM   1.75
